163,Río Tunuyan en Valle de Uco,-69.2725,-33.7763888888889,10594,2019-07-03T03:00:00.000Z,12:_Temp Ambiente:undefined;10:_Anemometro:undefined;15:_Pres Atmosferica:undefined;148:_Nivel Radar:undefined;7:_Pluviometro:undefined;11:_Veleta:undefined;8:_Bateria:undefined;14:_Rad Solar:undefined;13:_Hum Ambiente:undefined
164,A° El Soberbio-Pje La Lechuza,-54.2355555555556,-27.2572222222222,11128,2019-07-03T03:00:00.000Z,8:_Bateria:undefined;147:Limnimetro_20:undefined
166,Río Cuarto en RN8,-64.2847222222222,-33.1386111111111,11117,2019-07-04T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
167,Río Gualeguay Rosario del Tala,-59.0769444444445,-32.3086111111111,11118,2019-07-04T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
168,Río Carcarañá en pueblo Andino,-60.8658333333333,-32.6733333333333,11119,2019-07-04T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
169,Río Gualeguay en Villaguay,-59.1261111111111,-31.8016666666667,11120,2019-07-04T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
171,ZPrueba P LIM 66,-58.7025,-35.0536111111111,11127,2019-07-04T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
173,Río Areco - Puente Quemado,-59.7027777777778,-34.2880555555556,null,2019-07-19T03:00:00.000Z,8:_Bateria:undefined;7:_Pluviometro:undefined;146:Limnimetro_10b:undefined
174,Seminario Diocesano de Azul,-59.8938888888889,-36.8311111111111,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
175,Parque Nac. los Glaciares,-72.7477777777778,-50.4261111111111,null,2019-07-19T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
176,Buta Ranquil,-69.7466666666667,-37.0761111111111,null,2019-07-19T03:00:00.000Z,8:_Bateria:undefined;13:_Hum Ambiente:undefined;12:_Temp Ambiente:undefined;7:_Pluviometro:undefined;10:_Anemometro:undefined;15:_Pres Atmosferica:undefined
177,Paso de Indios,-69.4125,-38.5322222222222,null,2019-07-19T03:00:00.000Z,13:_Hum Ambiente:undefined;12:_Temp Ambiente:undefined;146:Limnimetro_10b:undefined;8:_Bateria:undefined
178,Ruta Provincial N°50,-61.3513888888889,-34.3225,null,2019-07-19T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
179,Compuerta Alternativa Norte AD,-62.1211111111111,-34.2419444444444,null,2019-07-19T03:00:00.000Z,162:Limnimetro_10bA:undefined;8:_Bateria:undefined;146:Limnimetro_10b:undefined
180,Canal Regulador N°4 - La Panta,-61.6386111111111,-34.2580555555556,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
181,Río Areco - Carmen de Areco,-59.8166666666667,-34.3519444444444,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;7:_Pluviometro:undefined;8:_Bateria:undefined
182,Río Areco - San Antonio de Are,-59.4994444444444,-34.2405555555556,null,2019-07-19T03:00:00.000Z,7:_Pluviometro:undefined;146:Limnimetro_10b:undefined;8:_Bateria:undefined
183,Olivia,-68.2255555555556,-54.7975,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
184,Laguna La Picasa - RN33,-62.8113888888889,-34.3269444444445,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
185,Cruz Alta,-61.7875,-33.0063888888889,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
186,Intersección Canales A22,-62.4133333333333,-34.4494444444444,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined;7:_Pluviometro:undefined
187,Carmensa,-67.7269444444444,-35.1844444444444,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
188,Puesto Ugalde,-67.1852777777778,-35.9994444444444,null,2019-07-19T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
189,Canal de Dios - Salado,-63.9488888888889,-25.6105555555556,null,2019-07-19T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
190,Suncho Corral,-63.4397222222222,-27.9402777777778,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
191,Añatuya-RP 92,-62.8813888888889,-28.5033333333333,null,2019-07-19T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
192,Río Senguer Puente Camino Buen,-69.0672222222222,-45.5644444444444,10582,2019-07-19T03:00:00.000Z,8:_Bateria:undefined;162:Limnimetro_10bA:undefined
193,Faro Punta Delgada,-63.6333333333333,-42.7666666666667,10488,2019-07-19T03:00:00.000Z,7:_Pluviometro:undefined;13:_Hum Ambiente:undefined;11:_Veleta:undefined;15:_Pres Atmosferica:undefined;10:_Anemometro:undefined;8:_Bateria:undefined;14:_Rad Solar:undefined
194,Rio Salado-RN2,-57.8519444444444,-35.9622222222222,10634,2019-07-23T03:00:00.000Z,7:_Pluviometro:undefined;8:_Bateria:undefined;146:Limnimetro_10b:undefined
196,ZPrueba_INA_O11197,-58.5169444444444,-34.7966666666667,null,2019-07-24T03:00:00.000Z,149:_Nivel de Nieve:undefined;8:_Bateria:undefined
197,ZPrueba_INA_O11198,-58.5188888888889,-34.7963888888889,null,2019-07-24T03:00:00.000Z,8:_Bateria:undefined;149:_Nivel de Nieve:undefined
198,ZPrueba_INA_O11201,-58.5216666666667,-34.7972222222222,null,2019-07-24T03:00:00.000Z,8:_Bateria:undefined;149:_Nivel de Nieve:undefined
199,ZPrueba_INA_O11193,-58.5197222222222,-34.7986111111111,null,2019-07-26T03:00:00.000Z,8:_Bateria:undefined;149:_Nivel de Nieve:undefined
200,ZPrueba P Lim 44,-58.0797222222222,-34.6722222222222,10573,2019-08-01T03:00:00.000Z,8:_Bateria:undefined;162:Limnimetro_10bA:undefined
201,ZPrueba P Lim 45,-58.7352777777778,-35.0619444444444,10615,2019-08-01T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
203,ZPrueba LIM Comahue 2,-57.7258333333333,-34.6963888888889,10574,2019-08-01T03:00:00.000Z,8:_Bateria:undefined;162:Limnimetro_10bA:undefined
204,ZPrueba_INA_O11192,-58.5027777777778,-34.7805555555556,null,2019-08-01T03:00:00.000Z,8:_Bateria:undefined;149:_Nivel de Nieve:undefined
205,ZPrueba_INA_O11203,-58.4833333333333,-34.7583333333333,null,2019-08-01T03:00:00.000Z,8:_Bateria:undefined;149:_Nivel de Nieve:undefined
206,ZPrueba_INA_O11204,-58.4666666666667,-34.75,null,2019-08-01T03:00:00.000Z,8:_Bateria:undefined;149:_Nivel de Nieve:undefined
207,ZPrueba EM10,-57.2483333333333,-34.5294444444444,10483,2019-08-05T03:00:00.000Z,13:_Hum Ambiente:undefined;7:_Pluviometro:undefined;10:_Anemometro:undefined;8:_Bateria:undefined;15:_Pres Atmosferica:undefined;11:_Veleta:undefined;14:_Rad Solar:undefined;12:_Temp Ambiente:undefined
209,ZPrueba EM12,-57.2,-34.5666666666667,10479,2019-08-05T03:00:00.000Z,8:_Bateria:undefined;7:_Pluviometro:undefined;14:_Rad Solar:undefined;13:_Hum Ambiente:undefined;15:_Pres Atmosferica:undefined;10:_Anemometro:undefined;11:_Veleta:undefined;12:_Temp Ambiente:undefined
210,ZPrueba EM16,-57.1333333333333,-34.6333333333333,10485,2019-08-05T03:00:00.000Z,8:_Bateria:undefined;12:_Temp Ambiente:undefined;7:_Pluviometro:undefined;15:_Pres Atmosferica:undefined;14:_Rad Solar:undefined;13:_Hum Ambiente:undefined;10:_Anemometro:undefined;11:_Veleta:undefined
211,ZPrueba EM17,-57.1166666666667,-34.65,10487,2019-08-05T03:00:00.000Z,13:_Hum Ambiente:undefined;10:_Anemometro:undefined;11:_Veleta:undefined;14:_Rad Solar:undefined;12:_Temp Ambiente:undefined;7:_Pluviometro:undefined;8:_Bateria:undefined;15:_Pres Atmosferica:undefined
212,ZPrueba EM 13,-57.1833333333333,-34.5833333333333,10484,2019-08-05T03:00:00.000Z,10:_Anemometro:undefined;7:_Pluviometro:undefined;15:_Pres Atmosferica:undefined;11:_Veleta:undefined;12:_Temp Ambiente:undefined;14:_Rad Solar:undefined;8:_Bateria:undefined;13:_Hum Ambiente:undefined
213,ZPrueba EM 14,-57.1666666666667,-34.6,10461,2019-08-05T03:00:00.000Z,7:_Pluviometro:undefined;10:_Anemometro:undefined;8:_Bateria:undefined;11:_Veleta:undefined;13:_Hum Ambiente:undefined;15:_Pres Atmosferica:undefined;14:_Rad Solar:undefined;12:_Temp Ambiente:undefined
214,ZPrueba EM 15,-57.15,-34.6166666666667,10482,2019-08-05T03:00:00.000Z,12:_Temp Ambiente:undefined;10:_Anemometro:undefined;11:_Veleta:undefined;14:_Rad Solar:undefined;13:_Hum Ambiente:undefined;15:_Pres Atmosferica:undefined;8:_Bateria:undefined;7:_Pluviometro:undefined
215,ZPrueba LIM 70,-57.7052777777778,-34.7127777777778,11131,2019-08-09T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
216,ZPrueba LIM 28,-57.1747222222222,-34.8233333333333,10590,2019-08-09T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
217,ZPrueba EMA 28,-57.5013888888889,-34.7897222222222,10597,2019-08-09T03:00:00.000Z,10:_Anemometro:undefined;14:_Rad Solar:undefined;146:Limnimetro_10b:undefined;12:_Temp Ambiente:undefined;13:_Hum Ambiente:undefined;11:_Veleta:undefined;15:_Pres Atmosferica:undefined;8:_Bateria:undefined;7:_Pluviometro:undefined
218,ZPrueba_INA_11179,-58.5083333333333,-34.775,10590,2019-08-21T03:00:00.000Z,8:_Bateria:undefined;148:_Nivel Radar:undefined
219,ZPrueba_INA_11186,-58.5083333333333,-34.7833333333333,10591,2019-08-21T03:00:00.000Z,8:_Bateria:undefined;148:_Nivel Radar:undefined
220,ZPrueba_INA_11190,-58.5083333333333,-34.7916666666667,10592,2019-08-21T03:00:00.000Z,8:_Bateria:undefined;148:_Nivel Radar:undefined
221,ZPrueba_INA_11196,-58.5166666666667,-34.775,10593,2019-08-21T03:00:00.000Z,8:_Bateria:undefined;148:_Nivel Radar:undefined
222,ZPrueba_INA_11181,-58.5166666666667,-34.7833333333333,11111,2019-08-21T03:00:00.000Z,148:_Nivel Radar:undefined;8:_Bateria:undefined
223,ZPrueba_INA_11200,-58.5166666666667,-34.7916666666667,11112,2019-08-21T03:00:00.000Z,148:_Nivel Radar:undefined;8:_Bateria:undefined
224,Rio de las Vueltas,-72.8608333333333,-49.3433333333333,null,2019-08-27T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
225,ZPrueba_INA_11656,-58.525,-34.8,11656,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
226,ZPrueba_INA_11657,-58.5166666666667,-34.8,11657,2019-08-28T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
227,ZPrueba_INA_11658,-58.5083333333333,-34.8,11658,2019-08-28T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
228,ZPrueba_INA_11659,-58.5,-34.8,11659,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
229,ZPrueba_INA_11660,-58.4916666666667,-34.8,11660,2019-08-28T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
230,ZPrueba_INA_11661,-58.525,-34.8166666666667,11661,2019-08-28T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
231,ZPrueba_INA_11662,-58.5166666666667,-34.8166666666667,11662,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
232,ZPrueba_INA_11663,-58.5083333333333,-34.8166666666667,11663,2019-08-28T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
233,ZPrueba_INA_11664,-58.5,-34.8166666666667,11664,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;146:Limnimetro_10b:undefined
234,ZPrueba_INA_11665,-58.4916666666667,-34.8166666666667,11665,2019-08-28T03:00:00.000Z,146:Limnimetro_10b:undefined;8:_Bateria:undefined
235,ZPrueba_INA_11666,-58.525,-34.8333333333333,11666,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;147:Limnimetro_20:undefined
236,ZPrueba_INA_11667,-58.5166666666667,-34.8333333333333,11667,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;147:Limnimetro_20:undefined
237,ZPrueba_INA_11668,-58.5083333333333,-34.8333333333333,11668,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;147:Limnimetro_20:undefined
238,ZPrueba_INA_11669,-58.5,-34.8333333333333,11669,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;147:Limnimetro_20:undefined
239,ZPrueba_INA_11670,-58.4916666666667,-34.8333333333333,11670,2019-08-28T03:00:00.000Z,8:_Bateria:undefined;147:Limnimetro_20:undefined
240,Río CHubut - El Maiten,-71.17,-42.0997222222222,null,2019-08-30T03:00:00.000Z,13:_Hum Ambiente:undefined;10:_Anemometro:undefined;11:_Veleta:undefined;146:Limnimetro_10b:undefined;12:_Temp Ambiente:undefined;14:_Rad Solar:undefined;8:_Bateria:undefined;7:_Pluviometro:undefined;15:_Pres Atmosferica:undefined
